duration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,min_flowpktl,max_flowpktl,mean_flowpktl,std_flowpktl,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,flow_fin,flow_syn,flow_rst,flow_psh,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,avgPacketSize,fAvgSegmentSize,fHeaderBytes,fAvgBytesPerBulk,fAvgPacketsPerBulk,fAvgBulkRate,bVarianceDataBytes,bAvgSegmentSize,bAvgBytesPerBulk,bAvgPacketsPerBulk,bAvgBulkRate,sflow_fpacket,sflow_fbytes,sflow_bpacket,sflow_bbytes,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,FFNEPD,Init_Win_bytes_forward,Init_Win_bytes_backward,RRT_samples_clnt,Act_data_pkt_forward,min_seg_size_forward,calss
73247,3,2,833,558,52,86,729,472,277.6666667,279,390.8654926,272.9413856,73247,303,3,303,73244,303,36623.5,303,51789.20775,0,1,2,0,0,60,40,40.95730883,27.30487255,68.26218139,18990.53886,52,729,278.2,308.2417071,3,65472,18311.75,31628.99413,0,0,0,3,5,0,0,0,0.669867947,278.2,277.6666667,60,0,0,0,74497,279,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,104320,5824,2,3,32,benign
59998318,4,4,1130,1440,52,52,584,668,282.5,360,266.789555,355.6472972,59245896,59998318,2,257153,59245890,59477123,1.97E+07,2.00E+07,3.42E+07,3.42E+07,2,2,0,0,80,80,0.066668536,0.066668536,0.133337071,42.83453413,52,668,321.25,293.9870017,2,59245890,8571188.286,2.23E+07,0,0,0,4,8,0,0,0,1.274336283,321.25,282.5,80,0,0,0,126485,360,0,0,0,4,1130,4,1440,59945005,5.99E+07,59945005,0,59245890,5.92E+07,59245890,0,4,171584,19712,2,4,32,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,106816,-1,0,1,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5120,-1,0,1,32,benign
329876,9,9,1796,6362,52,52,729,1390,199.5555556,706.8888889,261.1520683,611.3756915,329876,255957,2,9,103873,137790,41234.5,31994.625,40849.81896,49155.69195,3,4,0,0,180,180,27.28297906,27.28297906,54.56595812,24730.5048,52,1390,453.2222222,525.47391,2,98250,19404.47059,28109.37958,0,2,0,7,17,0,0,0,3.542316258,453.2222222,199.5555556,180,0,0,0,373780.2361,706,4356,5,2657718,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,4194240,926720,8,9,32,benign
568,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1760.56338,1760.56338,3521.126761,853873.2394,71,414,242.5,242.5355644,568,568,568,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
196879,4,0,239,0,52,-1,83,-1,59.75,0,15.48924358,0,196879,0,2,-1,157246,-1,65626.33333,0,81781.64158,0,1,0,0,0,80,0,20.31704753,0,20.31704753,1213.94359,52,83,59.75,15.48924358,2,157246,65626.33333,81781.64158,1,0,0,1,4,0,0,0,0,59.75,59.75,80,239,4,1213,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,5,89792,-1,0,4,32,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,104320,-1,0,1,32,benign
59953660,3,2,1070,720,52,52,588,668,356.6666667,360,275.4211926,435.5766293,59839643,106110,5,106110,59839638,106110,2.99E+07,106110,4.23E+07,0,2,1,0,0,60,40,0.050038647,0.033359098,0.083397744,29.85639242,52,668,358,292.1707549,5,59839638,1.50E+07,2.99E+07,0,0,0,3,5,0,0,0,0.672897196,358,356.6666667,60,0,0,0,189727,360,0,0,0,3,1070,2,720,59953655,6.00E+07,59953655,0,59839638,5.98E+07,59839638,0,3,170368,19456,1,3,32,benign
434974,1,2,64,116,64,52,64,64,64,58,0,8.426149773,0,434974,-1,434974,-1,434974,0,434974,0,0,1,1,0,0,20,40,2.298987986,4.597975971,6.896963957,413.8178374,52,64,60,6.892024376,132013,302961,217487,120878.49,0,0,0,2,3,0,0,0,1.8125,60,64,20,0,0,0,71,58,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,88704,154368,2,1,32,benign
0,0,1,0,83,-1,83,-1,83,0,83,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,-1,89792,1,0,0,benign
609,2,0,104,0,52,-1,52,-1,52,0,1,0,609,0,609,-1,609,-1,609,0,0,0,0,0,0,0,40,0,3284.07225,0,3284.07225,170771.757,52,52,52,1,609,609,609,0,0,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,5120,-1,0,2,32,benign
59395688,7,8,1617,1017,52,52,729,477,231,127.125,289.8260973,148.9332904,263254,59362148,1373,164,102251,59171673,43875.66667,8480306.857,40635.62419,2.24E+07,3,3,0,0,140,160,0.117853673,0.134689912,0.252543585,44.34665358,52,729,175.6,223.5343694,164,59132270,4242549.143,1.58E+07,1,2,0,6,14,0,0,0,0.628942486,175.6,231,140,0,0,0,22181.125,127,0,0,0,7,1617,8,1017,59395524,5.94E+07,59395524,0,59132270,5.91E+07,59132270,0,2,4194240,926720,5,7,32,benign
571,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1751.313485,1751.313485,3502.62697,849387.0403,71,414,242.5,242.5355644,571,571,571,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
414882,4,0,239,0,52,-1,83,-1,59.75,0,15.48924358,0,414882,0,5,-1,383253,-1,138294,0,212728.992,0,1,0,0,0,80,0,9.641295597,0,9.641295597,576.0674119,52,83,59.75,15.48924358,5,383253,138294,212728.992,1,0,0,1,4,0,0,0,0,59.75,59.75,80,239,4,576,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,5,104320,-1,0,4,32,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,106816,-1,0,1,32,benign
59960314,3,2,1070,719,52,52,588,667,356.6666667,359.5,275.4211926,434.8695207,59912021,45786,4,45786,59912017,45786,3.00E+07,45786,4.24E+07,0,2,1,0,0,60,40,0.050033094,0.033355396,0.083388489,29.83640146,52,667,357.8,291.9057211,4,59912017,1.50E+07,2.99E+07,0,0,0,3,5,0,0,0,0.671962617,357.8,356.6666667,60,0,0,0,189111.5,359,0,0,0,3,1070,2,719,59960310,6.00E+07,59960310,0,59912017,5.99E+07,59912017,0,3,169088,19200,1,3,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,103808,-1,0,1,32,benign
5006287,2,4,128,301,64,52,64,83,64,75.25,1,15.48924358,2,5006287,2,145410,2,4564930,2,1668762.333,0,2509283.904,0,3,0,0,40,80,0.399497672,0.798995343,1.198493015,85.69225056,52,83,71.5,13.33041635,2,4544501,1001257.4,1984253.852,1,0,0,3,6,0,0,0,2.3515625,71.5,64,40,0,0,0,239.9166667,75,0,0,0,2,128,4,301,5006287,5006287,5006287,0,4544501,4544501,4544501,0,4,103808,3328,2,2,44,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5120,-1,0,1,32,benign
59521754,11,12,1899,6549,52,52,728,1390,172.6363636,545.75,240.8567096,597.3920024,268123,59488046,2,8,116373,59298315,26812.3,5408004.182,35585.24991,1.79E+07,3,5,0,0,220,240,0.184806382,0.201606962,0.386413344,141.9313013,52,1390,367.3043478,491.0441505,2,59253444,2705534.273,1.26E+07,1,2,0,8,22,0,0,0,3.448657188,367.3043478,172.6363636,220,208,4,34666666,356877.2045,545,4356,5,2677320,11,1899,12,6549,59521567,5.95E+07,59521567,0,59253444,5.93E+07,59253444,0,2,4194240,926720,10,11,32,benign
564,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1773.049645,1773.049645,3546.099291,859929.078,71,414,242.5,242.5355644,564,564,564,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
2,2,0,135,0,52,-1,83,-1,67.5,0,21.89748844,0,2,0,2,-1,2,-1,2,0,0,0,1,0,0,0,40,0,1000000,0,1000000,6.75E+07,52,83,67.5,21.89748844,2,2,2,0,1,0,0,1,2,0,0,0,0,67.5,67.5,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,89792,-1,0,2,32,benign
59321013,7,0,581,0,83,-1,83,-1,83,0,0.408248291,0,59321013,0,948003,-1,30124878,-1,9886835.5,0,1.12E+07,0,7,0,0,0,140,0,0.118002031,0,0.118002031,9.794168552,83,83,83,0.408248291,948003,30124878,9886835.5,1.12E+07,0,0,0,7,7,0,0,0,0,83,83,140,0,0,0,0,0,0,0,0,1,116,0,0,2830503,1.19E+07,30124878,1.13E+07,1882500,1.17E+07,30124878,1.15E+07,8,104320,-1,0,7,32,benign
33098880,8,0,664,0,83,-1,83,-1,83,0,0.377964473,0,33098880,0,249998,-1,16683501,-1,4728411.429,0,5981144.349,0,8,0,0,0,160,0,0.241700021,0,0.241700021,20.06110177,83,83,83,0.377964473,249998,16683501,4728411.429,5981144.349,0,0,0,8,8,0,0,0,0,83,83,160,0,0,0,0,0,0,0,0,1,132,0,0,1816499,6619776,16683501,6203223.85,1040874,6464651,16683501,6361059.331,9,106816,-1,0,8,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,142208,-1,0,1,32,benign
101230,1,1,52,64,52,64,52,64,52,64,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,9.878494517,9.878494517,19.75698903,1145.905364,52,64,58,8.426149773,101230,101230,101230,0,1,0,0,0,2,0,0,0,1.230769231,58,52,20,0,0,0,0,64,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,18240,107712,1,1,32,benign
103867,1,1,52,64,52,64,52,64,52,64,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,9.627696959,9.627696959,19.25539392,1116.812847,52,64,58,8.426149773,103867,103867,103867,0,1,0,0,0,2,0,0,0,1.230769231,58,52,20,0,0,0,0,64,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,18240,93440,1,1,32,benign
59948440,3,2,1067,719,52,52,585,667,355.6666667,359.5,274.1638804,434.8695207,59900510,45708,1494,45708,59899016,45708,3.00E+07,45708,4.24E+07,0,2,1,0,0,60,40,0.050043004,0.033362002,0.083405006,29.79226816,52,667,357.2,291.316752,1494,59899016,1.50E+07,2.99E+07,0,0,0,3,5,0,0,0,0.673851921,357.2,355.6666667,60,0,0,0,189111.5,359,0,0,0,3,1067,2,719,59946946,5.99E+07,59946946,0,59899016,5.99E+07,59899016,0,3,167872,18944,1,3,32,benign
15368155,5,5,455,2880,52,52,239,1390,91,576,82.80549499,714.23088,53747,15346020,4,8,25993,15320144,13436.75,3836505,13523.41567,7655767.443,1,1,0,0,100,100,0.325348098,0.325348098,0.650696196,217.0071814,52,1390,333.5,543.2406363,4,15314408,1707572.778,5102571.205,1,2,0,2,9,0,0,0,6.32967033,333.5,91,100,0,0,0,510125.75,576,0,0,0,5,455,5,2880,15368155,1.54E+07,15368155,0,15314408,1.53E+07,15314408,0,2,4194240,4194240,4,5,32,benign
16360155,19,24,1744,25006,52,52,239,1390,91.78947368,1041.916667,78.12317834,569.6186685,474752,16338033,2,2,309879,15892846,26375.11111,710349.2609,71835.81288,3310423.029,4,4,0,0,380,480,1.16135819,1.466978766,2.628336957,1635.070083,52,1390,622.0930233,638.9318584,2,15885403,389527.5,2449850.744,1,2,0,8,42,0,0,0,14.33830275,622.0930233,91.78947368,380,367,4,3306,324465.4275,1041,9464,8,8323658,19,1744,24,25006,16360155,1.64E+07,16360155,0,15885403,1.59E+07,15885403,0,2,4194240,4194240,23,19,32,benign
